type,time,latitude,longitude,alt,name,color,width
T,22:08:01,39.942512,-75.201100,0.000,GPS,cyan,2
T,22:08:01,39.942505,-75.201075,0.000,GPS,cyan,2
T,22:08:02,39.942499,-75.201050,0.000,GPS,cyan,2
T,22:08:03,39.942485,-75.200998,0.000,GPS,cyan,2
T,22:08:03,39.942479,-75.200973,0.000,GPS,cyan,2
T,22:08:03,39.942473,-75.200947,0.000,GPS,cyan,2
T,22:08:04,39.942468,-75.200922,0.000,GPS,cyan,2
T,22:08:04,39.942462,-75.200897,0.000,GPS,cyan,2
T,22:08:05,39.942456,-75.200872,0.000,GPS,cyan,2
T,22:08:05,39.942451,-75.200846,0.000,GPS,cyan,2
T,22:08:05,39.942445,-75.200820,0.000,GPS,cyan,2
T,22:08:06,39.942439,-75.200795,0.000,GPS,cyan,2
T,22:08:06,39.942433,-75.200771,0.000,GPS,cyan,2
T,22:08:07,39.942428,-75.200747,0.000,GPS,cyan,2
T,22:08:07,39.942423,-75.200723,0.000,GPS,cyan,2
T,22:08:07,39.942417,-75.200699,0.000,GPS,cyan,2
T,22:08:08,39.942411,-75.200675,0.000,GPS,cyan,2
T,22:08:08,39.942406,-75.200650,0.000,GPS,cyan,2
T,22:08:09,39.942400,-75.200626,0.000,GPS,cyan,2
T,22:08:09,39.942394,-75.200601,0.000,GPS,cyan,2
T,22:08:09,39.942388,-75.200576,0.000,GPS,cyan,2
T,22:08:10,39.942379,-75.200524,0.000,GPS,cyan,2
T,22:08:11,39.942376,-75.200499,0.000,GPS,cyan,2
T,22:08:11,39.942372,-75.200475,0.000,GPS,cyan,2
T,22:08:11,39.942368,-75.200451,0.000,GPS,cyan,2
T,22:08:12,39.942364,-75.200428,0.000,GPS,cyan,2
T,22:08:12,39.942360,-75.200405,0.000,GPS,cyan,2
T,22:08:13,39.942356,-75.200380,0.000,GPS,cyan,2
T,22:08:13,39.942351,-75.200333,0.000,GPS,cyan,2
T,22:08:14,39.942352,-75.200308,0.000,GPS,cyan,2
T,22:08:14,39.942354,-75.200284,0.000,GPS,cyan,2
T,22:08:15,39.942359,-75.200262,0.000,GPS,cyan,2
T,22:08:15,39.942366,-75.200240,0.000,GPS,cyan,2
T,22:08:15,39.942375,-75.200221,0.000,GPS,cyan,2
T,22:08:16,39.942386,-75.200203,0.000,GPS,cyan,2
T,22:08:16,39.942399,-75.200188,0.000,GPS,cyan,2
T,22:08:17,39.942412,-75.200174,0.000,GPS,cyan,2
T,22:08:17,39.942426,-75.200160,0.000,GPS,cyan,2
T,22:08:17,39.942441,-75.200147,0.000,GPS,cyan,2
T,22:08:18,39.942456,-75.200135,0.000,GPS,cyan,2
T,22:08:18,39.942471,-75.200123,0.000,GPS,cyan,2
T,22:08:19,39.942488,-75.200111,0.000,GPS,cyan,2
T,22:08:19,39.942504,-75.200100,0.000,GPS,cyan,2
T,22:08:19,39.942520,-75.200090,0.000,GPS,cyan,2
T,22:08:20,39.942551,-75.200068,0.000,GPS,cyan,2
T,22:08:21,39.942566,-75.200056,0.000,GPS,cyan,2
T,22:08:21,39.942580,-75.200043,0.000,GPS,cyan,2
T,22:08:21,39.942593,-75.200029,0.000,GPS,cyan,2
T,22:08:22,39.942605,-75.200011,0.000,GPS,cyan,2
T,22:08:22,39.942614,-75.199991,0.000,GPS,cyan,2
T,22:08:23,39.942621,-75.199970,0.000,GPS,cyan,2
T,22:08:23,39.942626,-75.199948,0.000,GPS,cyan,2
T,22:08:23,39.942629,-75.199924,0.000,GPS,cyan,2
T,22:08:24,39.942630,-75.199899,0.000,GPS,cyan,2
T,22:08:24,39.942629,-75.199873,0.000,GPS,cyan,2
T,22:08:25,39.942614,-75.199795,0.000,GPS,cyan,2
T,22:08:26,39.942606,-75.199771,0.000,GPS,cyan,2
T,22:08:26,39.942597,-75.199747,0.000,GPS,cyan,2
T,22:08:27,39.942587,-75.199724,0.000,GPS,cyan,2
T,22:08:27,39.942577,-75.199702,0.000,GPS,cyan,2
T,22:08:27,39.942566,-75.199680,0.000,GPS,cyan,2
T,22:08:28,39.942556,-75.199662,0.000,GPS,cyan,2
T,22:08:28,39.942545,-75.199645,0.000,GPS,cyan,2
T,22:08:29,39.942537,-75.199632,0.000,GPS,cyan,2
T,22:08:29,39.942526,-75.199610,0.000,GPS,cyan,2
T,22:08:30,39.942519,-75.199600,0.000,GPS,cyan,2
T,22:08:30,39.942512,-75.199590,0.000,GPS,cyan,2
T,22:08:31,39.942506,-75.199581,0.000,GPS,cyan,2
T,22:08:31,39.942499,-75.199572,0.000,GPS,cyan,2
T,22:08:31,39.942493,-75.199563,0.000,GPS,cyan,2
T,22:08:32,39.942488,-75.199552,0.000,GPS,cyan,2
T,22:08:32,39.942482,-75.199540,0.000,GPS,cyan,2
T,22:08:33,39.942474,-75.199527,0.000,GPS,cyan,2
T,22:08:33,39.942466,-75.199511,0.000,GPS,cyan,2
T,22:08:33,39.942457,-75.199494,0.000,GPS,cyan,2
T,22:08:34,39.942448,-75.199478,0.000,GPS,cyan,2
T,22:08:35,39.942428,-75.199439,0.000,GPS,cyan,2
T,22:08:35,39.942416,-75.199418,0.000,GPS,cyan,2
T,22:08:35,39.942404,-75.199396,0.000,GPS,cyan,2
T,22:08:36,39.942391,-75.199373,0.000,GPS,cyan,2
T,22:08:36,39.942380,-75.199352,0.000,GPS,cyan,2
T,22:08:37,39.942368,-75.199331,0.000,GPS,cyan,2
T,22:08:37,39.942356,-75.199312,0.000,GPS,cyan,2
T,22:08:37,39.942346,-75.199296,0.000,GPS,cyan,2
T,22:08:38,39.942338,-75.199283,0.000,GPS,cyan,2
T,22:08:38,39.942331,-75.199271,0.000,GPS,cyan,2
T,22:08:39,39.942325,-75.199262,0.000,GPS,cyan,2
T,22:08:39,39.942319,-75.199252,0.000,GPS,cyan,2
T,22:08:39,39.942314,-75.199242,0.000,GPS,cyan,2
T,22:08:40,39.942308,-75.199231,0.000,GPS,cyan,2
T,22:08:40,39.942302,-75.199221,0.000,GPS,cyan,2
T,22:08:41,39.942296,-75.199212,0.000,GPS,cyan,2
T,22:08:41,39.942289,-75.199202,0.000,GPS,cyan,2
T,22:08:41,39.942283,-75.199190,0.000,GPS,cyan,2
T,22:08:42,39.942276,-75.199177,0.000,GPS,cyan,2
T,22:08:42,39.942267,-75.199162,0.000,GPS,cyan,2
T,22:08:43,39.942257,-75.199147,0.000,GPS,cyan,2
T,22:08:43,39.942247,-75.199129,0.000,GPS,cyan,2
T,22:08:43,39.942235,-75.199110,0.000,GPS,cyan,2
T,22:08:44,39.942222,-75.199091,0.000,GPS,cyan,2
T,22:08:44,39.942208,-75.199072,0.000,GPS,cyan,2
T,22:08:45,39.942193,-75.199053,0.000,GPS,cyan,2
T,22:08:45,39.942176,-75.199035,0.000,GPS,cyan,2
T,22:08:45,39.942158,-75.199018,0.000,GPS,cyan,2
T,22:08:46,39.942139,-75.199003,0.000,GPS,cyan,2
T,22:08:46,39.942119,-75.198992,0.000,GPS,cyan,2
T,22:08:47,39.942099,-75.198982,0.000,GPS,cyan,2
T,22:08:47,39.942077,-75.198975,0.000,GPS,cyan,2
T,22:08:47,39.942054,-75.198969,0.000,GPS,cyan,2
T,22:08:48,39.942030,-75.198964,0.000,GPS,cyan,2
T,22:08:48,39.942007,-75.198962,0.000,GPS,cyan,2
T,22:08:49,39.941983,-75.198962,0.000,GPS,cyan,2
T,22:08:49,39.941960,-75.198963,0.000,GPS,cyan,2
T,22:08:49,39.941936,-75.198965,0.000,GPS,cyan,2
T,22:08:50,39.941912,-75.198968,0.000,GPS,cyan,2
T,22:08:51,39.941863,-75.198979,0.000,GPS,cyan,2
T,22:08:51,39.941839,-75.198987,0.000,GPS,cyan,2
T,22:08:51,39.941815,-75.198997,0.000,GPS,cyan,2
T,22:08:52,39.941792,-75.199007,0.000,GPS,cyan,2
T,22:08:52,39.941768,-75.199016,0.000,GPS,cyan,2
T,22:08:53,39.941743,-75.199027,0.000,GPS,cyan,2
T,22:08:53,39.941721,-75.199037,0.000,GPS,cyan,2
T,22:08:53,39.941699,-75.199047,0.000,GPS,cyan,2
T,22:08:54,39.941675,-75.199058,0.000,GPS,cyan,2
T,22:08:54,39.941653,-75.199069,0.000,GPS,cyan,2
T,22:08:55,39.941629,-75.199080,0.000,GPS,cyan,2
T,22:08:55,39.941605,-75.199091,0.000,GPS,cyan,2
T,22:08:55,39.941580,-75.199101,0.000,GPS,cyan,2
T,22:08:56,39.941555,-75.199110,0.000,GPS,cyan,2
T,22:08:56,39.941531,-75.199120,0.000,GPS,cyan,2
T,22:08:57,39.941508,-75.199131,0.000,GPS,cyan,2
T,22:08:57,39.941486,-75.199143,0.000,GPS,cyan,2
T,22:08:57,39.941464,-75.199153,0.000,GPS,cyan,2
T,22:08:58,39.941440,-75.199162,0.000,GPS,cyan,2
T,22:08:58,39.941418,-75.199171,0.000,GPS,cyan,2
T,22:08:59,39.941395,-75.199179,0.000,GPS,cyan,2
T,22:08:59,39.941372,-75.199188,0.000,GPS,cyan,2
T,22:09:00,39.941329,-75.199206,0.000,GPS,cyan,2
T,22:09:00,39.941307,-75.199214,0.000,GPS,cyan,2
T,22:09:01,39.941285,-75.199222,0.000,GPS,cyan,2
T,22:09:01,39.941262,-75.199227,0.000,GPS,cyan,2
T,22:09:01,39.941241,-75.199231,0.000,GPS,cyan,2
T,22:09:02,39.941220,-75.199235,0.000,GPS,cyan,2
T,22:09:02,39.941200,-75.199240,0.000,GPS,cyan,2
T,22:09:03,39.941180,-75.199246,0.000,GPS,cyan,2
T,22:09:03,39.941161,-75.199252,0.000,GPS,cyan,2
T,22:09:03,39.941141,-75.199257,0.000,GPS,cyan,2
T,22:09:04,39.941122,-75.199265,0.000,GPS,cyan,2
T,22:09:05,39.941082,-75.199280,0.000,GPS,cyan,2
T,22:09:05,39.941064,-75.199287,0.000,GPS,cyan,2
T,22:09:05,39.941045,-75.199294,0.000,GPS,cyan,2
T,22:09:06,39.941026,-75.199301,0.000,GPS,cyan,2
T,22:09:06,39.941005,-75.199308,0.000,GPS,cyan,2
T,22:09:07,39.940984,-75.199315,0.000,GPS,cyan,2
T,22:09:07,39.940964,-75.199322,0.000,GPS,cyan,2
T,22:09:07,39.940944,-75.199329,0.000,GPS,cyan,2
T,22:09:08,39.940923,-75.199337,0.000,GPS,cyan,2
T,22:09:08,39.940902,-75.199344,0.000,GPS,cyan,2
T,22:09:09,39.940882,-75.199352,0.000,GPS,cyan,2
T,22:09:09,39.940863,-75.199359,0.000,GPS,cyan,2
T,22:09:09,39.940846,-75.199366,0.000,GPS,cyan,2
T,22:09:10,39.940829,-75.199373,0.000,GPS,cyan,2
T,22:09:10,39.940812,-75.199381,0.000,GPS,cyan,2
T,22:09:11,39.940794,-75.199389,0.000,GPS,cyan,2
T,22:09:11,39.940776,-75.199397,0.000,GPS,cyan,2
T,22:09:11,39.940758,-75.199404,0.000,GPS,cyan,2
T,22:09:12,39.940740,-75.199411,0.000,GPS,cyan,2
T,22:09:12,39.940723,-75.199418,0.000,GPS,cyan,2
T,22:09:13,39.940708,-75.199424,0.000,GPS,cyan,2
T,22:09:13,39.940694,-75.199430,0.000,GPS,cyan,2
T,22:09:13,39.940682,-75.199435,0.000,GPS,cyan,2
T,22:09:14,39.940672,-75.199439,0.000,GPS,cyan,2
T,22:09:14,39.940665,-75.199441,0.000,GPS,cyan,2
T,22:09:15,39.940660,-75.199443,0.000,GPS,cyan,2
T,22:09:15,39.940659,-75.199444,0.000,GPS,cyan,2
T,22:09:15,39.940658,-75.199444,0.000,GPS,cyan,2
T,22:09:16,39.940657,-75.199445,0.000,GPS,cyan,2
T,22:09:16,39.940657,-75.199446,0.000,GPS,cyan,2
T,22:09:17,39.940658,-75.199446,0.000,GPS,cyan,2
T,22:09:17,39.940658,-75.199447,0.000,GPS,cyan,2
T,22:09:17,39.940658,-75.199447,0.000,GPS,cyan,2
T,22:09:18,39.940658,-75.199448,0.000,GPS,cyan,2
T,22:09:18,39.940658,-75.199448,0.000,GPS,cyan,2
T,22:09:19,39.940657,-75.199449,0.000,GPS,cyan,2
type,time,latitude,longitude,alt,name,color,width
T,22:05:02,39.940652,-75.199473,-0.004,Cartographer,red,2
T,22:05:02,39.940650,-75.199473,-0.003,Cartographer,red,2
T,22:05:02,39.940648,-75.199473,-0.003,Cartographer,red,2
T,22:05:02,39.940645,-75.199473,-0.003,Cartographer,red,2
T,22:05:02,39.940643,-75.199474,-0.003,Cartographer,red,2
T,22:05:02,39.940640,-75.199474,-0.003,Cartographer,red,2
T,22:05:02,39.940637,-75.199475,-0.003,Cartographer,red,2
T,22:05:02,39.940635,-75.199475,-0.003,Cartographer,red,2
T,22:05:03,39.940632,-75.199476,-0.003,Cartographer,red,2
T,22:05:03,39.940629,-75.199476,-0.003,Cartographer,red,2
T,22:05:03,39.940626,-75.199476,-0.003,Cartographer,red,2
T,22:05:03,39.940624,-75.199476,-0.003,Cartographer,red,2
T,22:05:03,39.940621,-75.199476,-0.003,Cartographer,red,2
T,22:05:03,39.940618,-75.199475,-0.003,Cartographer,red,2
T,22:05:03,39.940615,-75.199475,-0.003,Cartographer,red,2
T,22:05:03,39.940612,-75.199474,-0.003,Cartographer,red,2
T,22:05:03,39.940610,-75.199474,-0.003,Cartographer,red,2
T,22:05:03,39.940607,-75.199473,-0.003,Cartographer,red,2
T,22:05:04,39.940604,-75.199472,-0.002,Cartographer,red,2
T,22:05:04,39.940602,-75.199471,-0.002,Cartographer,red,2
T,22:05:04,39.940600,-75.199470,-0.002,Cartographer,red,2
T,22:05:04,39.940597,-75.199469,-0.002,Cartographer,red,2
T,22:05:04,39.940596,-75.199468,-0.002,Cartographer,red,2
T,22:05:04,39.940593,-75.199467,-0.002,Cartographer,red,2
T,22:05:04,39.940592,-75.199466,-0.002,Cartographer,red,2
T,22:05:04,39.940591,-75.199465,-0.002,Cartographer,red,2
T,22:05:04,39.940590,-75.199464,-0.002,Cartographer,red,2
T,22:05:04,39.940589,-75.199463,-0.002,Cartographer,red,2
T,22:05:04,39.940587,-75.199462,-0.002,Cartographer,red,2
T,22:05:04,39.940586,-75.199461,-0.002,Cartographer,red,2
T,22:05:04,39.940585,-75.199461,-0.002,Cartographer,red,2
T,22:05:04,39.940584,-75.199460,-0.002,Cartographer,red,2
T,22:05:04,39.940583,-75.199459,-0.002,Cartographer,red,2
T,22:05:05,39.940582,-75.199458,-0.002,Cartographer,red,2
T,22:05:05,39.940581,-75.199456,-0.002,Cartographer,red,2
T,22:05:05,39.940580,-75.199455,-0.002,Cartographer,red,2
T,22:05:05,39.940579,-75.199454,-0.002,Cartographer,red,2
T,22:05:05,39.940578,-75.199453,-0.002,Cartographer,red,2
T,22:05:05,39.940577,-75.199452,-0.002,Cartographer,red,2
T,22:05:05,39.940576,-75.199450,-0.002,Cartographer,red,2
T,22:05:05,39.940574,-75.199448,-0.002,Cartographer,red,2
T,22:05:05,39.940572,-75.199445,-0.002,Cartographer,red,2
T,22:05:05,39.940571,-75.199444,-0.002,Cartographer,red,2
T,22:05:05,39.940569,-75.199441,-0.002,Cartographer,red,2
T,22:05:05,39.940567,-75.199438,-0.002,Cartographer,red,2
T,22:05:05,39.940565,-75.199435,-0.002,Cartographer,red,2
T,22:05:05,39.940563,-75.199432,-0.002,Cartographer,red,2
T,22:05:06,39.940561,-75.199429,-0.002,Cartographer,red,2
T,22:05:06,39.940559,-75.199426,-0.002,Cartographer,red,2
T,22:05:06,39.940557,-75.199423,-0.002,Cartographer,red,2
T,22:05:06,39.940555,-75.199419,-0.002,Cartographer,red,2
T,22:05:06,39.940554,-75.199416,-0.002,Cartographer,red,2
T,22:05:06,39.940552,-75.199412,-0.002,Cartographer,red,2
T,22:05:06,39.940550,-75.199408,-0.002,Cartographer,red,2
T,22:05:06,39.940549,-75.199404,-0.002,Cartographer,red,2
T,22:05:06,39.940547,-75.199401,-0.002,Cartographer,red,2
T,22:05:06,39.940546,-75.199397,-0.002,Cartographer,red,2
T,22:05:07,39.940544,-75.199392,-0.002,Cartographer,red,2
T,22:05:07,39.940543,-75.199388,-0.002,Cartographer,red,2
T,22:05:07,39.940542,-75.199386,-0.002,Cartographer,red,2
T,22:05:07,39.940541,-75.199384,-0.002,Cartographer,red,2
T,22:05:07,39.940541,-75.199382,-0.002,Cartographer,red,2
T,22:05:07,39.940540,-75.199379,-0.002,Cartographer,red,2
T,22:05:07,39.940539,-75.199377,-0.002,Cartographer,red,2
T,22:05:07,39.940539,-75.199375,-0.002,Cartographer,red,2
T,22:05:07,39.940538,-75.199373,-0.002,Cartographer,red,2
T,22:05:07,39.940537,-75.199370,-0.002,Cartographer,red,2
T,22:05:07,39.940537,-75.199368,-0.002,Cartographer,red,2
T,22:05:07,39.940536,-75.199366,-0.002,Cartographer,red,2
T,22:05:07,39.940535,-75.199364,-0.002,Cartographer,red,2
T,22:05:07,39.940535,-75.199361,-0.002,Cartographer,red,2
T,22:05:07,39.940534,-75.199359,-0.002,Cartographer,red,2
T,22:05:07,39.940533,-75.199357,-0.002,Cartographer,red,2
T,22:05:07,39.940533,-75.199354,-0.002,Cartographer,red,2
T,22:05:07,39.940532,-75.199352,-0.002,Cartographer,red,2
T,22:05:08,39.940531,-75.199349,-0.002,Cartographer,red,2
T,22:05:08,39.940530,-75.199347,-0.002,Cartographer,red,2
T,22:05:08,39.940530,-75.199344,-0.002,Cartographer,red,2
T,22:05:08,39.940529,-75.199342,-0.002,Cartographer,red,2
T,22:05:08,39.940528,-75.199339,-0.002,Cartographer,red,2
T,22:05:08,39.940527,-75.199337,-0.002,Cartographer,red,2
T,22:05:08,39.940527,-75.199334,-0.002,Cartographer,red,2
T,22:05:08,39.940526,-75.199332,-0.002,Cartographer,red,2
T,22:05:08,39.940525,-75.199330,-0.002,Cartographer,red,2
T,22:05:08,39.940525,-75.199327,-0.002,Cartographer,red,2
T,22:05:08,39.940524,-75.199325,-0.002,Cartographer,red,2
T,22:05:08,39.940524,-75.199322,-0.002,Cartographer,red,2
T,22:05:08,39.940523,-75.199320,-0.001,Cartographer,red,2
T,22:05:08,39.940522,-75.199317,-0.002,Cartographer,red,2
T,22:05:08,39.940522,-75.199314,-0.002,Cartographer,red,2
T,22:05:08,39.940521,-75.199312,-0.001,Cartographer,red,2
T,22:05:08,39.940521,-75.199309,-0.002,Cartographer,red,2
T,22:05:08,39.940520,-75.199306,-0.002,Cartographer,red,2
T,22:05:08,39.940519,-75.199304,-0.002,Cartographer,red,2
T,22:05:08,39.940519,-75.199301,-0.002,Cartographer,red,2
T,22:05:09,39.940518,-75.199298,-0.002,Cartographer,red,2
T,22:05:09,39.940518,-75.199296,-0.002,Cartographer,red,2
T,22:05:09,39.940517,-75.199293,-0.002,Cartographer,red,2
T,22:05:09,39.940516,-75.199290,-0.002,Cartographer,red,2
T,22:05:09,39.940516,-75.199287,-0.001,Cartographer,red,2
T,22:05:09,39.940515,-75.199285,-0.001,Cartographer,red,2
T,22:05:09,39.940515,-75.199282,-0.001,Cartographer,red,2
T,22:05:09,39.940514,-75.199279,-0.001,Cartographer,red,2
T,22:05:09,39.940514,-75.199277,-0.001,Cartographer,red,2
T,22:05:09,39.940513,-75.199274,-0.001,Cartographer,red,2
T,22:05:09,39.940512,-75.199271,-0.001,Cartographer,red,2
T,22:05:09,39.940512,-75.199268,-0.001,Cartographer,red,2
T,22:05:09,39.940511,-75.199266,-0.001,Cartographer,red,2
T,22:05:09,39.940511,-75.199263,-0.001,Cartographer,red,2
T,22:05:09,39.940510,-75.199260,-0.001,Cartographer,red,2
T,22:05:09,39.940509,-75.199257,-0.001,Cartographer,red,2
T,22:05:09,39.940509,-75.199254,-0.001,Cartographer,red,2
T,22:05:09,39.940508,-75.199251,-0.001,Cartographer,red,2
T,22:05:09,39.940508,-75.199249,-0.001,Cartographer,red,2
T,22:05:09,39.940507,-75.199246,-0.001,Cartographer,red,2
T,22:05:10,39.940507,-75.199243,-0.001,Cartographer,red,2
T,22:05:10,39.940506,-75.199240,-0.001,Cartographer,red,2
T,22:05:10,39.940506,-75.199237,-0.001,Cartographer,red,2
T,22:05:10,39.940505,-75.199234,-0.001,Cartographer,red,2
T,22:05:10,39.940505,-75.199231,-0.001,Cartographer,red,2
T,22:05:10,39.940504,-75.199229,-0.001,Cartographer,red,2
T,22:05:10,39.940503,-75.199226,-0.001,Cartographer,red,2
T,22:05:10,39.940503,-75.199223,-0.001,Cartographer,red,2
T,22:05:10,39.940502,-75.199220,-0.001,Cartographer,red,2
T,22:05:10,39.940501,-75.199217,-0.001,Cartographer,red,2
T,22:05:10,39.940501,-75.199214,-0.001,Cartographer,red,2
T,22:05:10,39.940500,-75.199211,-0.001,Cartographer,red,2
T,22:05:10,39.940499,-75.199208,-0.001,Cartographer,red,2
T,22:05:10,39.940499,-75.199205,-0.001,Cartographer,red,2
T,22:05:10,39.940498,-75.199202,-0.001,Cartographer,red,2
T,22:05:10,39.940498,-75.199199,-0.001,Cartographer,red,2
T,22:05:10,39.940497,-75.199197,-0.001,Cartographer,red,2
T,22:05:10,39.940496,-75.199194,-0.001,Cartographer,red,2
T,22:05:10,39.940496,-75.199191,-0.001,Cartographer,red,2
T,22:05:10,39.940495,-75.199188,-0.001,Cartographer,red,2
T,22:05:11,39.940494,-75.199185,-0.001,Cartographer,red,2
T,22:05:11,39.940494,-75.199182,-0.001,Cartographer,red,2
T,22:05:11,39.940493,-75.199180,-0.001,Cartographer,red,2
T,22:05:11,39.940493,-75.199177,-0.001,Cartographer,red,2
T,22:05:11,39.940492,-75.199174,-0.001,Cartographer,red,2
T,22:05:11,39.940491,-75.199171,-0.001,Cartographer,red,2
T,22:05:11,39.940491,-75.199168,-0.001,Cartographer,red,2
T,22:05:11,39.940490,-75.199165,-0.001,Cartographer,red,2
T,22:05:11,39.940490,-75.199162,-0.001,Cartographer,red,2
T,22:05:11,39.940489,-75.199159,-0.001,Cartographer,red,2
T,22:05:11,39.940488,-75.199156,-0.001,Cartographer,red,2
T,22:05:11,39.940488,-75.199154,-0.001,Cartographer,red,2
T,22:05:11,39.940487,-75.199151,-0.001,Cartographer,red,2
T,22:05:11,39.940486,-75.199148,-0.001,Cartographer,red,2
T,22:05:11,39.940486,-75.199145,-0.001,Cartographer,red,2
T,22:05:11,39.940485,-75.199142,-0.001,Cartographer,red,2
T,22:05:11,39.940485,-75.199140,-0.001,Cartographer,red,2
T,22:05:11,39.940484,-75.199137,-0.001,Cartographer,red,2
T,22:05:11,39.940483,-75.199134,-0.001,Cartographer,red,2
T,22:05:11,39.940483,-75.199132,-0.001,Cartographer,red,2
T,22:05:12,39.940482,-75.199129,-0.001,Cartographer,red,2
T,22:05:12,39.940482,-75.199126,-0.001,Cartographer,red,2
T,22:05:12,39.940481,-75.199124,-0.001,Cartographer,red,2
T,22:05:12,39.940480,-75.199121,-0.001,Cartographer,red,2
T,22:05:12,39.940480,-75.199119,-0.001,Cartographer,red,2
T,22:05:12,39.940479,-75.199116,-0.001,Cartographer,red,2
T,22:05:12,39.940479,-75.199114,-0.001,Cartographer,red,2
T,22:05:12,39.940478,-75.199111,-0.001,Cartographer,red,2
T,22:05:12,39.940477,-75.199109,-0.001,Cartographer,red,2
T,22:05:12,39.940477,-75.199106,-0.000,Cartographer,red,2
T,22:05:12,39.940476,-75.199103,-0.000,Cartographer,red,2
T,22:05:12,39.940476,-75.199101,-0.000,Cartographer,red,2
T,22:05:12,39.940475,-75.199098,-0.000,Cartographer,red,2
T,22:05:12,39.940474,-75.199096,-0.000,Cartographer,red,2
T,22:05:12,39.940474,-75.199093,-0.000,Cartographer,red,2
T,22:05:12,39.940473,-75.199091,-0.000,Cartographer,red,2
T,22:05:12,39.940472,-75.199088,-0.000,Cartographer,red,2
T,22:05:12,39.940472,-75.199086,-0.000,Cartographer,red,2
T,22:05:12,39.940471,-75.199083,-0.000,Cartographer,red,2
T,22:05:12,39.940470,-75.199081,-0.000,Cartographer,red,2
T,22:05:13,39.940470,-75.199078,-0.000,Cartographer,red,2
T,22:05:13,39.940469,-75.199076,-0.000,Cartographer,red,2
T,22:05:13,39.940469,-75.199073,-0.000,Cartographer,red,2
T,22:05:13,39.940468,-75.199071,-0.000,Cartographer,red,2
T,22:05:13,39.940468,-75.199069,-0.000,Cartographer,red,2
T,22:05:13,39.940467,-75.199066,-0.000,Cartographer,red,2
T,22:05:13,39.940466,-75.199062,-0.000,Cartographer,red,2
T,22:05:13,39.940465,-75.199058,-0.000,Cartographer,red,2
T,22:05:13,39.940465,-75.199053,-0.000,Cartographer,red,2
T,22:05:13,39.940464,-75.199049,-0.000,Cartographer,red,2
T,22:05:13,39.940463,-75.199045,-0.000,Cartographer,red,2
T,22:05:13,39.940463,-75.199040,-0.000,Cartographer,red,2
T,22:05:13,39.940462,-75.199036,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199031,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199027,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199022,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199018,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199013,-0.000,Cartographer,red,2
T,22:05:14,39.940462,-75.199011,-0.000,Cartographer,red,2
T,22:05:14,39.940463,-75.199007,-0.000,Cartographer,red,2
T,22:05:14,39.940463,-75.199003,-0.000,Cartographer,red,2
T,22:05:14,39.940463,-75.199000,-0.000,Cartographer,red,2
T,22:05:14,39.940464,-75.198998,-0.000,Cartographer,red,2
T,22:05:14,39.940464,-75.198996,-0.000,Cartographer,red,2
T,22:05:14,39.940464,-75.198994,-0.000,Cartographer,red,2
T,22:05:14,39.940465,-75.198992,-0.000,Cartographer,red,2
T,22:05:15,39.940465,-75.198990,-0.000,Cartographer,red,2
T,22:05:15,39.940466,-75.198986,-0.000,Cartographer,red,2
T,22:05:15,39.940467,-75.198984,-0.000,Cartographer,red,2
T,22:05:15,39.940467,-75.198982,-0.000,Cartographer,red,2
T,22:05:15,39.940468,-75.198980,-0.000,Cartographer,red,2
T,22:05:15,39.940468,-75.198978,-0.000,Cartographer,red,2
T,22:05:15,39.940470,-75.198974,-0.000,Cartographer,red,2
T,22:05:15,39.940471,-75.198970,-0.000,Cartographer,red,2
T,22:05:15,39.940472,-75.198968,-0.000,Cartographer,red,2
T,22:05:15,39.940473,-75.198964,-0.000,Cartographer,red,2
T,22:05:15,39.940475,-75.198960,-0.000,Cartographer,red,2
T,22:05:15,39.940476,-75.198959,-0.000,Cartographer,red,2
T,22:05:15,39.940478,-75.198955,-0.000,Cartographer,red,2
T,22:05:16,39.940480,-75.198951,-0.001,Cartographer,red,2
T,22:05:16,39.940482,-75.198948,-0.001,Cartographer,red,2
T,22:05:16,39.940484,-75.198945,-0.001,Cartographer,red,2
T,22:05:16,39.940486,-75.198942,-0.001,Cartographer,red,2
T,22:05:16,39.940488,-75.198940,-0.001,Cartographer,red,2
T,22:05:16,39.940490,-75.198937,-0.001,Cartographer,red,2
T,22:05:16,39.940492,-75.198934,-0.001,Cartographer,red,2
T,22:05:16,39.940495,-75.198931,-0.001,Cartographer,red,2
T,22:05:16,39.940497,-75.198928,-0.001,Cartographer,red,2
T,22:05:16,39.940499,-75.198926,-0.001,Cartographer,red,2
T,22:05:17,39.940502,-75.198923,-0.001,Cartographer,red,2
T,22:05:17,39.940505,-75.198921,-0.001,Cartographer,red,2
T,22:05:17,39.940507,-75.198919,-0.001,Cartographer,red,2
T,22:05:17,39.940510,-75.198917,-0.001,Cartographer,red,2
T,22:05:17,39.940513,-75.198915,-0.001,Cartographer,red,2
T,22:05:17,39.940516,-75.198913,-0.001,Cartographer,red,2
T,22:05:17,39.940519,-75.198911,-0.001,Cartographer,red,2
